300MHz Spectrometer, CHL-D
Frequency (Hz),Intensity
1304.24079437,254.6
1303.94847552,412.5
1303.65615667,-315.6
1303.36383782,-341.9
1303.07151898,382.0
1302.77920013,766.3
1302.48688128,315.8
1302.19456243,-588.1
1301.90224358,-1037.1
1301.60992474,-1304.3
1301.31760589,-307.5
1301.02528704,587.4
1300.73296819,284.0
1300.44064934,-142.3
1300.1483305,166.1
1299.85601165,660.4
1299.5636928,478.0
1299.27137395,-69.5
1298.9790551,15.8
1298.68673626,8.1
1298.39441741,-229.5
1298.10209856,-418.5
1297.80977971,-504.6
1297.51746086,-284.6
1297.22514202,-509.1
1296.93282317,-463.8
1296.64050432,-459.0
1296.34818547,-699.5
1296.05586662,-402.0
1295.76354778,-726.3
1295.47122893,-655.6
1295.17891008,-531.9
1294.88659123,88.4
1294.59427238,150.3
1294.30195354,16.0
1294.00963469,131.4
1293.71731584,693.0
1293.42499699,42.5
1293.13267814,-128.9
1292.8403593,187.1
1292.54804045,-195.5
1292.2557216,-537.1
1291.96340275,-439.3
1291.6710839,-171.5
1291.37876506,-110.8
1291.08644621,-284.8
1290.79412736,-318.3
1290.50180851,-89.1
1290.20948966,-3.1
1289.91717082,-28.3
1289.62485197,19.0
1289.33253312,-81.3
1289.04021427,-186.6
1288.74789542,96.1
1288.45557658,89.9
1288.16325773,-75.5
1287.87093888,-101.1
1287.57862003,285.4
1287.28630118,150.4
1286.99398234,119.8
1286.70166349,236.1
1286.40934464,-70.4
1286.11702579,-213.9
1285.82470694,-105.6
1285.5323881,-96.6
1285.24006925,-217.0
1284.9477504,88.0
1284.65543155,-228.6
1284.3631127,-274.6
1284.07079386,-425.4
1283.77847501,-618.0
1283.48615616,-262.1
1283.19383731,-272.8
1282.90151846,-396.6
1282.60919962,-492.8
1282.31688077,-349.4
1282.02456192,-74.6
1281.73224307,-835.5
1281.43992422,-649.8
1281.14760538,-420.4
1280.85528653,-53.4
1280.56296768,122.3
1280.27064883,130.5
1279.97832998,-191.8
1279.68601114,-559.8
1279.39369229,-115.8
1279.10137344,82.9
1278.80905459,43.9
1278.51673574,-157.0
1278.2244169,-136.4
1277.93209805,-113.5
1277.6397792,-298.1
1277.34746035,-126.5
1277.0551415,-71.9
1276.76282266,-56.0
1276.47050381,-90.3
1276.17818496,-458.1
1275.88586611,-199.9
1275.59354726,-159.4
1275.30122842,-162.5
1275.00890957,-468.5
1274.71659072,61.6
1274.42427187,9.1
1274.13195302,478.8
1273.83963418,-39.1
1273.54731533,-388.6
1273.25499648,-537.6
1272.96267763,-179.0
1272.67035878,101.1
1272.37803994,236.0
1272.08572109,118.5
1271.79340224,233.3
1271.50108339,-274.9
1271.20876454,149.4
1270.9164457,236.0
1270.62412685,-111.8
1270.331808,-36.5
1270.03948915,14.3
1269.7471703,262.1
1269.45485146,74.6
1269.16253261,30.0
1268.87021376,-312.8
1268.57789491,-206.8
1268.28557606,-60.4
1267.99325722,-135.5
1267.70093837,-412.8
1267.40861952,-603.0
1267.11630067,-233.9
1266.82398182,99.4
1266.53166298,116.6
1266.23934413,364.4
1265.94702528,317.6
1265.65470643,-124.9
1265.36238758,-504.5
1265.07006874,-225.0
1264.77774989,-132.3
1264.48543104,-519.3
1264.19311219,-306.3
1263.90079334,133.9
1263.6084745,334.0
1263.31615565,-164.6
1263.0238368,15.8
1262.73151795,-58.0
1262.4391991,115.1
1262.14688026,-210.5
1261.85456141,-186.8
1261.56224256,114.5
1261.26992371,273.6
1260.97760486,-78.3
1260.68528602,-33.8
1260.39296717,-62.3
1260.10064832,216.6
1259.80832947,85.3
1259.51601062,-96.4
1259.22369178,-335.3
1258.93137293,-565.4
1258.63905408,-309.6
1258.34673523,-92.4
1258.05441638,356.9
1257.76209754,176.9
1257.46977869,127.4
1257.17745984,370.8
1256.88514099,608.5
1256.59282214,-10.8
1256.3005033,-388.5
1256.00818445,-280.0
1255.7158656,-409.0
1255.42354675,-108.4
1255.1312279,-75.5
1254.83890906,-90.4
1254.54659021,-195.5
1254.25427136,-321.4
1253.96195251,497.9
1253.66963366,113.4
1253.37731482,60.1
1253.08499597,341.1
1252.79267712,18.1
1252.50035827,-196.8
1252.20803942,-35.9
1251.91572058,-91.5
1251.62340173,-127.6
1251.33108288,-92.1
1251.03876403,-406.3
1250.74644518,-147.3
1250.45412634,119.1
1250.16180749,-46.4
1249.86948864,-265.3
1249.57716979,-270.4
1249.28485094,-298.8
1248.9925321,-376.5
1248.70021325,-285.0
1248.4078944,-307.1
1248.11557555,-419.0
1247.8232567,83.1
1247.53093786,-70.1
1247.23861901,274.8
1246.94630016,-31.4
1246.65398131,-125.0
1246.36166246,235.5
1246.06934362,113.1
1245.77702477,3.1
1245.48470592,186.8
1245.19238707,264.4
1244.90006822,124.6
1244.60774938,225.8
1244.31543053,116.3
1244.02311168,75.9
1243.73079283,10.0
1243.43847398,-58.0
1243.14615514,80.6
1242.85383629,12.9
1242.56151744,-125.3
1242.26919859,356.3
1241.97687974,109.6
1241.6845609,-66.0
1241.39224205,349.8
1241.0999232,-132.9
1240.80760435,-380.9
1240.5152855,-227.1
1240.22296666,116.8
1239.93064781,66.6
1239.63832896,76.0
1239.34601011,-52.8
1239.05369126,176.1
1238.76137242,-234.1
1238.46905357,-274.9
1238.17673472,-376.1
1237.88441587,-9.0
1237.59209702,4.9
1237.29977818,188.9
1237.00745933,-131.1
1236.71514048,-260.0
1236.42282163,-269.3
1236.13050278,-85.0
1235.83818394,-216.5
1235.54586509,-180.0
1235.25354624,52.8
1234.96122739,348.5
1234.66890854,11.9
1234.3765897,-170.1
1234.08427085,-122.6
1233.791952,-49.3
1233.49963315,-260.4
1233.2073143,-53.9
1232.91499546,-281.0
1232.62267661,-353.3
1232.33035776,-442.4
1232.03803891,-394.6
1231.74572006,-282.9
1231.45340122,-95.4
1231.16108237,-169.0
1230.86876352,-363.9
1230.57644467,-598.8
1230.28412582,-726.5
1229.99180698,-505.4
1229.69948813,-39.5
1229.40716928,-134.4
1229.11485043,-495.3
1228.82253158,-471.1
1228.53021274,-101.1
1228.23789389,-472.4
1227.94557504,-557.3
1227.65325619,-429.3
1227.36093734,-406.1
1227.0686185,-514.6
1226.77629965,-320.0
1226.4839808,-273.6
1226.19166195,-401.4
1225.8993431,-286.0
1225.60702426,-486.4
1225.31470541,-407.5
1225.02238656,26.6
1224.73006771,174.1
1224.43774886,-70.3
1224.14543002,-421.6
1223.85311117,-571.9
1223.56079232,-419.9
1223.26847347,-70.1
1222.97615462,42.0
1222.68383578,-325.8
1222.39151693,-478.0
1222.09919808,-731.8
1221.80687923,-335.0
1221.51456038,-463.1
1221.22224154,-463.9
1220.92992269,-380.0
1220.63760384,73.1
1220.34528499,-389.6
1220.05296614,-464.3
1219.7606473,-155.1
1219.46832845,-354.4
1219.1760096,-492.3
1218.88369075,-334.1
1218.5913719,-393.6
1218.29905306,-337.3
1218.00673421,-183.5
1217.71441536,-156.0
1217.42209651,-297.4
1217.12977766,-266.8
1216.83745882,-350.8
1216.54513997,-202.0
1216.25282112,-466.4
1215.96050227,-308.0
1215.66818342,-255.5
1215.37586458,-551.8
1215.08354573,-561.9
1214.79122688,-374.5
1214.49890803,-289.3
1214.20658918,-141.6
1213.91427034,-179.9
1213.62195149,99.1
1213.32963264,-150.6
1213.03731379,-87.9
1212.74499494,35.1
1212.4526761,-199.9
1212.16035725,-289.9
1211.8680384,-356.1
1211.57571955,-168.1
1211.2834007,-249.0
1210.99108186,-463.5
1210.69876301,-494.1
1210.40644416,-312.1
1210.11412531,-329.5
1209.82180646,-374.9
1209.52948762,-420.6
1209.23716877,-473.3
1208.94484992,-379.0
1208.65253107,-127.9
1208.36021222,-347.1
1208.06789338,-516.8
1207.77557453,-154.4
1207.48325568,-498.8
1207.19093683,-567.0
1206.89861798,-209.0
1206.60629914,-549.5
1206.31398029,-394.0
1206.02166144,-56.0
1205.72934259,-11.0
1205.43702374,-344.9
1205.1447049,-572.9
1204.85238605,-311.3
1204.5600672,-72.8
1204.26774835,-430.8
1203.9754295,-251.9
1203.68311066,-16.3
1203.39079181,-270.3
1203.09847296,-753.4
1202.80615411,-814.4
1202.51383526,-807.3
1202.22151642,-450.5
1201.92919757,-351.5
1201.63687872,-642.5
1201.34455987,-613.0
1201.05224102,-883.3
1200.75992218,-968.0
1200.46760333,-790.6
1200.17528448,-467.9
1199.88296563,-373.8
1199.59064678,-401.6
1199.29832794,-400.3
1199.00600909,-487.5
1198.71369024,-275.5
1198.42137139,-229.6
1198.12905254,-650.9
1197.8367337,-773.1
1197.54441485,-600.4
1197.252096,-358.9
1196.95977715,-195.3
1196.6674583,-554.5
1196.37513946,-605.0
1196.08282061,-592.5
1195.79050176,-729.4
1195.49818291,-416.3
1195.20586406,-371.5
1194.91354522,-609.5
1194.62122637,-613.1
1194.32890752,-439.1
1194.03658867,-195.9
1193.74426982,-269.4
1193.45195098,-207.0
1193.15963213,-72.8
1192.86731328,-452.4
1192.57499443,-704.0
1192.28267558,-220.9
1191.99035674,-234.1
1191.69803789,-197.1
1191.40571904,-278.5
1191.11340019,-193.0
1190.82108134,-515.1
1190.5287625,-298.5
1190.23644365,-330.3
1189.9441248,-165.4
1189.65180595,-398.6
1189.3594871,-583.6
1189.06716826,-400.6
1188.77484941,1.8
1188.48253056,-84.4
1188.19021171,-269.8
1187.89789286,-250.1
1187.60557402,82.9
1187.31325517,-136.8
1187.02093632,-414.9
1186.72861747,-572.4
1186.43629862,-1058.5
1186.14397978,-829.8
1185.85166093,-622.4
1185.55934208,-445.0
1185.26702323,-387.8
1184.97470438,-450.0
1184.68238554,-213.5
1184.39006669,34.4
1184.09774784,-306.0
1183.80542899,-673.1
1183.51311014,-903.8
1183.2207913,-395.9
1182.92847245,-74.8
1182.6361536,-327.9
1182.34383475,-419.0
1182.0515159,-248.9
1181.75919706,-156.3
1181.46687821,-547.6
1181.17455936,-882.9
1180.88224051,-921.9
1180.58992166,-649.0
1180.29760282,-304.9
1180.00528397,-466.3
1179.71296512,-152.4
1179.42064627,68.9
1179.12832742,92.8
1178.83600858,-250.3
1178.54368973,294.0
1178.25137088,-368.9
1177.95905203,-725.0
1177.66673318,-783.6
1177.37441434,-482.6
1177.08209549,-455.6
1176.78977664,-574.0
1176.49745779,-705.1
1176.20513894,-177.5
1175.9128201,-242.4
1175.62050125,-472.4
1175.3281824,-555.1
1175.03586355,-531.3
1174.7435447,-473.6
1174.45122586,-554.5
1174.15890701,-639.1
1173.86658816,-224.6
1173.57426931,-130.3
1173.28195046,-226.6
1172.98963162,12.0
1172.69731277,6.4
1172.40499392,-143.3
1172.11267507,-757.9
1171.82035622,-913.9
1171.52803738,-277.6
1171.23571853,-467.1
1170.94339968,-486.3
1170.65108083,-373.3
1170.35876198,-336.9
1170.06644314,120.1
1169.77412429,137.5
1169.48180544,-418.6
1169.18948659,-510.3
1168.89716774,27.9
1168.6048489,-120.1
1168.31253005,-342.4
1168.0202112,-191.5
1167.72789235,-71.6
1167.4355735,-302.4
1167.14325466,-825.4
1166.85093581,-868.1
1166.55861696,-566.1
1166.26629811,-544.3
1165.97397926,-797.9
1165.68166042,-896.4
1165.38934157,-876.5
1165.09702272,-1006.1
1164.80470387,-801.3
1164.51238502,-512.0
1164.22006618,-289.9
1163.92774733,-206.1
1163.63542848,-118.9
1163.34310963,38.0
1163.05079078,-405.3
1162.75847194,-63.0
1162.46615309,211.9
1162.17383424,107.5
1161.88151539,279.0
1161.58919654,320.0
1161.2968777,184.8
1161.00455885,-211.1
1160.71224,-185.6
1160.41992115,234.3
1160.1276023,114.4
1159.83528346,-221.8
1159.54296461,30.9
1159.25064576,5.9
1158.95832691,252.9
1158.66600806,191.8
1158.37368922,-114.6
1158.08137037,-628.8
1157.78905152,-158.3
1157.49673267,-383.9
1157.20441382,-667.4
1156.91209498,-540.5
1156.61977613,-24.8
1156.32745728,-86.4
1156.03513843,210.9
1155.74281958,351.9
1155.45050074,574.6
1155.15818189,517.4
1154.86586304,33.0
1154.57354419,90.5
1154.28122534,191.5
1153.9889065,53.8
1153.69658765,171.6
1153.4042688,75.6
1153.11194995,-6.5
1152.8196311,-138.9
1152.52731226,-266.5
1152.23499341,41.8
1151.94267456,-236.8
1151.65035571,-572.5
1151.35803686,-269.4
1151.06571802,413.0
1150.77339917,-177.5
1150.48108032,-834.3
1150.18876147,-842.8
1149.89644262,-579.5
1149.60412378,-213.6
1149.31180493,65.1
1149.01948608,-556.0
1148.72716723,-654.9
1148.43484838,-35.0
1148.14252954,-15.3
1147.85021069,-301.1
1147.55789184,-222.3
1147.26557299,-129.0
1146.97325414,-11.6
1146.6809353,-282.8
1146.38861645,-229.3
1146.0962976,-263.1
1145.80397875,-12.3
1145.5116599,-21.5
1145.21934106,-446.9
1144.92702221,-579.8
1144.63470336,-294.5
1144.34238451,-535.9
1144.05006566,-130.1
1143.75774682,-228.3
1143.46542797,-281.5
1143.17310912,-536.6
1142.88079027,-529.0
1142.58847142,-528.3
1142.29615258,-824.9
1142.00383373,-325.9
1141.71151488,-577.0
1141.41919603,-881.3
1141.12687718,-431.3
1140.83455834,-460.5
1140.54223949,-601.1
1140.24992064,-352.0
1139.95760179,-363.3
1139.66528294,-400.0
1139.3729641,-551.6
1139.08064525,-459.8
1138.7883264,-613.0
1138.49600755,-995.6
1138.2036887,-731.9
1137.91136986,-470.6
1137.61905101,-380.9
1137.32673216,-595.1
1137.03441331,-350.6
1136.74209446,-509.5
1136.44977562,-250.3
1136.15745677,-45.1
1135.86513792,-290.5
1135.57281907,-189.6
1135.28050022,118.9
1134.98818138,-246.1
1134.69586253,-759.5
1134.40354368,-709.9
1134.11122483,-505.8
1133.81890598,-768.6
1133.52658714,-819.3
1133.23426829,-778.0
1132.94194944,-589.8
1132.64963059,-175.1
1132.35731174,-410.8
1132.0649929,-633.6
1131.77267405,-759.1
1131.4803552,-531.3
1131.18803635,-380.0
1130.8957175,-298.3
1130.60339866,-431.6
1130.31107981,-145.8
1130.01876096,-114.1
1129.72644211,-466.8
1129.43412326,-485.5
1129.14180442,-701.5
1128.84948557,-914.5
1128.55716672,-1207.1
1128.26484787,-391.0
1127.97252902,174.0
1127.68021018,-302.6
1127.38789133,-1152.9
1127.09557248,-909.4
1126.80325363,-627.0
1126.51093478,-609.4
1126.21861594,-244.8
1125.92629709,133.0
1125.63397824,82.6
1125.34165939,0.0
1125.04934054,37.5
1124.7570217,-154.5
1124.46470285,-234.6
1124.172384,-442.5
1123.88006515,-386.8
1123.5877463,-270.6
1123.29542746,-505.1
1123.00310861,-147.9
1122.71078976,-200.9
1122.41847091,-615.1
1122.12615206,-619.4
1121.83383322,-296.4
1121.54151437,-106.4
1121.24919552,-200.8
1120.95687667,-702.0
1120.66455782,-864.3
1120.37223898,-1101.6
1120.07992013,-1094.8
1119.78760128,-1038.3
1119.49528243,-632.5
1119.20296358,-786.9
1118.91064474,-534.6
1118.61832589,-386.0
1118.32600704,-389.3
1118.03368819,-378.6
1117.74136934,-422.0
1117.4490505,-377.3
1117.15673165,-488.8
1116.8644128,-14.9
1116.57209395,-113.3
1116.2797751,70.3
1115.98745626,-145.3
1115.69513741,-482.0
1115.40281856,-416.5
1115.11049971,-547.0
1114.81818086,-557.5
1114.52586202,-747.5
1114.23354317,-1099.5
1113.94122432,-1393.4
1113.64890547,-979.5
1113.35658662,-1008.5
1113.06426778,-1026.3
1112.77194893,-1268.9
1112.47963008,-1100.4
1112.18731123,-806.5
1111.89499238,-583.4
1111.60267354,-458.6
1111.31035469,-393.3
1111.01803584,-528.0
1110.72571699,-783.9
1110.43339814,-866.6
1110.1410793,-648.3
1109.84876045,-712.3
1109.5564416,-700.1
1109.26412275,-564.9
1108.9718039,-86.9
1108.67948506,-223.3
1108.38716621,-503.1
1108.09484736,-314.9
1107.80252851,-613.0
1107.51020966,-762.0
1107.21789082,-990.1
1106.92557197,-1068.4
1106.63325312,-627.3
1106.34093427,-762.9
1106.04861542,-995.8
1105.75629658,-1286.8
1105.46397773,-1132.6
1105.17165888,-703.8
1104.87934003,-42.5
1104.58702118,-206.1
1104.29470234,-421.8
1104.00238349,-310.8
1103.71006464,-251.0
1103.41774579,-262.6
1103.12542694,-629.3
1102.8331081,-661.8
1102.54078925,-395.8
1102.2484704,-514.9
1101.95615155,-669.3
1101.6638327,-786.6
1101.37151386,-719.8
1101.07919501,-774.9
1100.78687616,-1079.6
1100.49455731,-500.9
1100.20223846,-93.1
1099.90991962,-313.0
1099.61760077,-552.0
1099.32528192,-606.4
1099.03296307,-300.6
1098.74064422,-434.8
1098.44832538,-784.1
1098.15600653,-983.6
1097.86368768,-614.8
1097.57136883,-486.1
1097.27904998,-651.0
1096.98673114,-544.9
1096.69441229,-446.9
1096.40209344,-698.5
1096.10977459,-353.1
1095.81745574,-179.6
1095.5251369,-537.5
1095.23281805,-918.8
1094.9404992,-882.9
1094.64818035,-798.6
1094.3558615,-1296.6
1094.06354266,-1210.5
1093.77122381,-858.0
1093.47890496,-823.5
1093.18658611,-724.4
1092.89426726,-583.1
1092.60194842,-498.5
1092.30962957,-472.5
1092.01731072,-876.4
1091.72499187,-973.4
1091.43267302,-854.9
1091.14035418,-624.4
1090.84803533,-295.1
1090.55571648,-157.8
1090.26339763,-409.6
1089.97107878,-406.8
1089.67875994,-346.1
1089.38644109,-494.5
1089.09412224,-361.5
1088.80180339,-871.5
1088.50948454,-1017.3
1088.2171657,-888.4
1087.92484685,-739.8
1087.632528,-650.1
1087.34020915,-827.5
1087.0478903,-1090.9
1086.75557146,-1103.8
1086.46325261,-874.6
1086.17093376,-1156.8
1085.87861491,-1264.5
1085.58629606,-746.3
1085.29397722,-639.5
1085.00165837,-760.0
1084.70933952,-722.5
1084.41702067,-760.8
1084.12470182,-1042.8
1083.83238298,-1262.8
1083.54006413,-991.1
1083.24774528,-1328.8
1082.95542643,-1166.0
1082.66310758,-1245.5
1082.37078874,-1135.3
1082.07846989,-1361.3
1081.78615104,-868.1
1081.49383219,-418.3
1081.20151334,-881.9
1080.9091945,-1003.1
1080.61687565,-1021.0
1080.3245568,-798.9
1080.03223795,-812.9
1079.7399191,-880.0
1079.44760026,-966.1
1079.15528141,-1162.3
1078.86296256,-1394.0
1078.57064371,-1139.9
1078.27832486,-803.1
1077.98600602,-1128.1
1077.69368717,-1241.4
1077.40136832,-1314.9
1077.10904947,-1581.0
1076.81673062,-1590.6
1076.52441178,-1171.0
1076.23209293,-551.0
1075.93977408,-602.3
1075.64745523,-898.8
1075.35513638,-617.6
1075.06281754,-447.6
1074.77049869,-885.5
1074.47817984,-1177.1
1074.18586099,-1138.0
1073.89354214,-961.0
1073.6012233,-786.1
1073.30890445,-1035.1
1073.0165856,-893.6
1072.72426675,-874.4
1072.4319479,-931.4
1072.13962906,-937.6
1071.84731021,-831.4
1071.55499136,-775.8
1071.26267251,-744.1
1070.97035366,-1100.9
1070.67803482,-1090.1
1070.38571597,-934.8
1070.09339712,-765.0
1069.80107827,-975.5
1069.50875942,-1292.6
1069.21644058,-1073.1
1068.92412173,-1116.9
1068.63180288,-449.4
1068.33948403,-664.8
1068.04716518,-1182.9
1067.75484634,-1287.3
1067.46252749,-984.6
1067.17020864,-880.5
1066.87788979,-805.5
1066.58557094,-1108.0
1066.2932521,-891.1
1066.00093325,-955.5
1065.7086144,-971.3
1065.41629555,-701.1
1065.1239767,-545.5
1064.83165786,-819.4
1064.53933901,-855.4
1064.24702016,-425.3
1063.95470131,-654.8
1063.66238246,-503.5
1063.37006362,-1055.5
1063.07774477,-1166.3
1062.78542592,-1216.4
1062.49310707,-1144.0
1062.20078822,-629.5
1061.90846938,-212.5
1061.61615053,-637.1
1061.32383168,-994.6
1061.03151283,-1026.1
1060.73919398,-1142.0
1060.44687514,-1212.4
1060.15455629,-1121.4
1059.86223744,-860.0
1059.56991859,-1129.9
1059.27759974,-875.6
1058.9852809,-953.8
1058.69296205,-881.9
1058.4006432,-708.6
1058.10832435,-439.9
1057.8160055,-689.5
1057.52368666,-1184.1
1057.23136781,-866.9
1056.93904896,-739.8
1056.64673011,-577.3
1056.35441126,-1048.0
1056.06209242,-804.1
1055.76977357,-125.8
1055.47745472,-443.3
1055.18513587,-940.1
1054.89281702,-718.6
1054.60049818,-1172.3
1054.30817933,-1050.8
1054.01586048,-745.5
1053.72354163,-666.1
1053.43122278,-976.8
1053.13890394,-1123.1
1052.84658509,-408.4
1052.55426624,-473.1
1052.26194739,-833.3
1051.96962854,-1060.3
1051.6773097,-1296.3
1051.38499085,-1028.3
1051.092672,-929.3
1050.80035315,-873.1
1050.5080343,-971.5
1050.21571546,-905.9
1049.92339661,-928.5
1049.63107776,-969.3
1049.33875891,-759.5
1049.04644006,-932.0
1048.75412122,-1059.4
1048.46180237,-991.6
1048.16948352,-976.8
1047.87716467,-782.1
1047.58484582,-671.5
1047.29252698,-668.8
1047.00020813,-778.6
1046.70788928,-687.3
1046.41557043,-742.1
1046.12325158,-1051.5
1045.83093274,-994.8
1045.53861389,-780.1
1045.24629504,-731.0
1044.95397619,-975.6
1044.66165734,-1237.6
1044.3693385,-708.4
1044.07701965,-1031.8
1043.7847008,-1351.3
1043.49238195,-1311.8
1043.2000631,-1395.1
1042.90774426,-1195.8
1042.61542541,-1360.0
1042.32310656,-1186.4
1042.03078771,-1106.3
1041.73846886,-879.9
1041.44615002,-842.4
1041.15383117,-839.0
1040.86151232,-1195.5
1040.56919347,-1230.3
1040.27687462,-1337.3
1039.98455578,-1130.5
1039.69223693,-689.1
1039.39991808,-478.0
1039.10759923,-986.0
1038.81528038,-847.3
1038.52296154,-754.6
1038.23064269,-930.9
1037.93832384,-1121.0
1037.64600499,-621.8
1037.35368614,-687.3
1037.0613673,-821.8
1036.76904845,-1177.9
1036.4767296,-786.0
1036.18441075,-912.8
1035.8920919,-1176.3
1035.59977306,-1106.9
1035.30745421,-802.4
1035.01513536,-1139.6
1034.72281651,-1127.5
1034.43049766,-1219.6
1034.13817882,-1192.8
1033.84585997,-1228.9
1033.55354112,-893.8
1033.26122227,-794.4
1032.96890342,-938.3
1032.67658458,-1132.6
1032.38426573,-1098.0
1032.09194688,-1089.4
1031.79962803,-1540.0
1031.50730918,-1309.8
1031.21499034,-1313.9
1030.92267149,-1260.4
1030.63035264,-1425.4
1030.33803379,-1220.0
1030.04571494,-1019.4
1029.7533961,-1183.3
1029.46107725,-1128.8
1029.1687584,-1337.5
1028.87643955,-1383.5
1028.5841207,-1338.9
1028.29180186,-1284.3
1027.99948301,-1493.4
1027.70716416,-1526.8
1027.41484531,-1557.0
1027.12252646,-1387.3
1026.83020762,-1315.8
1026.53788877,-1343.0
1026.24556992,-1337.6
1025.95325107,-1193.0
1025.66093222,-819.6
1025.36861338,-877.5
1025.07629453,-1236.6
1024.78397568,-1434.4
1024.49165683,-1439.1
1024.19933798,-1425.5
1023.90701914,-1205.5
1023.61470029,-1171.1
1023.32238144,-1260.1
1023.03006259,-1280.1
1022.73774374,-1009.8
1022.4454249,-1194.9
1022.15310605,-1445.0
1021.8607872,-1296.9
1021.56846835,-1609.4
1021.2761495,-1528.4
1020.98383066,-1448.5
1020.69151181,-1179.8
1020.39919296,-1171.9
1020.10687411,-1210.3
1019.81455526,-1265.6
1019.52223642,-1177.4
1019.22991757,-1267.9
1018.93759872,-1139.8
1018.64527987,-1441.9
1018.35296102,-1362.6
